id1,id2,score
RE-MOL-0000001940,negative,-0.5147619721339614
RE-MOL-0000005427,negative,-1.117211416946932
RE-MOL-0000376867,negative,-0.6270835521358247
RE-MOL-0000075422,negative,-0.7821280630326949
RE-MOL-0000046105,negative,-0.10860562305555128
RE-MOL-0000042933,negative,-0.15972095943731404
RE-MOL-0000401010,negative,-0.2701933636583639
RE-MOL-0000046105,negative,-0.3465106787129621
RE-MOL-0000327950,negative,-0.12298760776339901
RE-MOL-0000006951,negative,-4.160791131609464
RE-MOL-0000011320,negative,-0.14081224658675284
RE-MOL-0000043950,negative,-0.4665195779873291
RE-MOL-0000016073,negative,-0.44299014073681675
RE-MOL-0000585498,negative,-0.28593757607435705
RE-MOL-0000046105,negative,-0.09992105340659556
RE-MOL-0000001940,negative,-0.2766451994621102
RE-MOL-0000264161,negative,-0.1324065575023281
RE-MOL-0000042933,negative,-0.060249617810698076
RE-MOL-0000017437,negative,-0.11343572818483146
RE-MOL-0000327950,negative,-0.21661207697533644
RE-MOL-0001086878,negative,-0.5632326330983953
RE-MOL-0000017325,negative,-0.7517469298002094
RE-MOL-0000043950,negative,-1.1474948298233016
RE-MOL-0000166485,negative,-0.8745911750796911
RE-MOL-0000338872,negative,-0.07060565026149648
RE-MOL-0000002081,negative,-1.5671089887767145
RE-MOL-0000000470,negative,-0.8373155896955086
RE-MOL-0000012857,negative,-0.12597574666179565
RE-MOL-0000402383,negative,-0.8850093857918683
RE-MOL-0000000603,negative,-2.5848124682384572
RE-MOL-0000017437,negative,-0.2738942355884145
RE-MOL-0000000470,negative,-0.4826053681021818
RE-MOL-0000801341,negative,-0.29530825091581386
RE-MOL-0000000470,negative,-0.6545264104115492
RE-MOL-0000075422,negative,-0.5106453257368769
RE-MOL-0000192053,negative,-0.15218905279017977
RE-MOL-0000043950,negative,-1.2848678353987208
RE-MOL-0000239211,negative,-0.31849064425840135
RE-MOL-0000017325,negative,-0.637818538815905
RE-MOL-0000000603,negative,-0.12078977478918047
RE-MOL-0000043950,negative,-1.0803673271015526
RE-MOL-0000000470,negative,-0.9159792889267815
RE-MOL-0000043950,negative,-0.8796257624044277
RE-MOL-0000402554,negative,-0.08221179116135428
RE-MOL-0000061053,negative,-0.3074228265580905
RE-MOL-0000075835,negative,-1.593753312884933
RE-MOL-0000000603,negative,-0.04366963332520831
RE-MOL-0000055969,negative,-0.32240787075561683
RE-MOL-0000043950,negative,-0.7673186158876674
RE-MOL-0000046105,negative,-0.4842189316000686
RE-MOL-0000004057,negative,-0.28172229100862356
RE-MOL-0000048704,negative,-0.23381364211266223
RE-MOL-0000042933,negative,-0.27666302554398936
RE-MOL-0000075422,negative,-0.5477031502563331
RE-MOL-0000327950,negative,-0.4566347816647418
RE-MOL-0000005427,negative,-0.2169473987355048
RE-MOL-0000017437,negative,-0.5237033470992942
RE-MOL-0000024449,negative,-0.36832015172792154
RE-MOL-0000347465,negative,-0.10596370525140336
RE-MOL-0000017835,negative,-0.12578005441076176
RE-MOL-0000046105,negative,-0.07205190591693952
RE-MOL-0000075422,negative,-0.8793603456534476
RE-MOL-0000021716,negative,-0.7918363717927769
RE-MOL-0000017437,negative,-0.17123195361377422
RE-MOL-0000017437,negative,-0.2346621525136556
RE-MOL-0000402383,negative,-0.8383470366018301
RE-MOL-0001086878,negative,-0.7164716897632225
RE-MOL-0000009769,negative,-1.1792401952777043
RE-MOL-0000293904,negative,-0.04333611565875198
RE-MOL-0000575640,negative,-2.896640677655751
RE-MOL-0000061053,negative,-0.3832960224671209
RE-MOL-0000311663,negative,-0.20505036765217396
RE-MOL-0000005874,negative,-0.09333402064002963
RE-MOL-0000000470,negative,-0.4295681576869083
RE-MOL-0000327950,negative,-0.3194343889008891
RE-MOL-0000005036,negative,-0.30809355166747726
RE-MOL-0000017147,negative,-0.07277350662855579
RE-MOL-0000316629,negative,-0.8445144653073314
RE-MOL-0000293904,negative,-0.011575821947601588
RE-MOL-0000575640,negative,-0.21142453136705125
RE-MOL-0000377210,negative,-1.18677414164614
RE-MOL-0000318902,negative,-0.30934440456240725
RE-MOL-0001086878,negative,-1.0168797930315245
RE-MOL-0000005427,negative,-0.04783934372297989
RE-MOL-0000011320,negative,-0.003888456972381768
RE-MOL-0000017437,negative,-0.014085696542209883
RE-MOL-0000401010,negative,-0.15198969247335467
RE-MOL-0000021716,negative,-0.16665098823461075
RE-MOL-0000000470,negative,-0.4196924024330609
RE-MOL-0000239211,negative,-0.1777048264531075
RE-MOL-0000318902,negative,-0.26411671757320865
RE-MOL-0000017325,negative,-0.654072292884888
RE-MOL-0000005427,negative,-0.543332608440601
RE-MOL-0000000470,negative,-0.6813441832352223
RE-MOL-0000347465,negative,-0.02681628840167956
RE-MOL-0000011798,negative,-0.28049514928492264
RE-MOL-0000322518,negative,-0.25300212687786444
RE-MOL-0000585498,negative,-0.38852843933381437
RE-MOL-0000006951,negative,-0.09371221520369208
RE-MOL-0000005036,negative,-0.38833959462146506
RE-MOL-0000017325,negative,-0.7096133449861253
RE-MOL-0000061053,negative,-1.887451983694985
RE-MOL-0000017147,negative,-0.3761174099548486
RE-MOL-0000311663,negative,-0.1647090723643227
RE-MOL-0000061053,negative,-0.015980841012640412
RE-MOL-0000046105,negative,-0.15555970962337068
RE-MOL-0000001940,negative,-0.19808248308438936
RE-MOL-0000017437,negative,-0.15974384423764457
RE-MOL-0000017835,negative,-0.003454545608638309
RE-MOL-0000192053,negative,-0.3999510452131532
RE-MOL-0000007863,negative,-0.15712830360665817
RE-MOL-0000075422,negative,-0.2544470093161388
RE-MOL-0000046105,negative,-0.2852770704956832
RE-MOL-0000017325,negative,-0.5788785178986187
RE-MOL-0000801341,negative,-0.12453734903119235
RE-MOL-0000001940,negative,-0.19527168859164937
RE-MOL-0000004846,negative,-0.1719072550464975
RE-MOL-0000192053,negative,-0.7901499087956753
RE-MOL-0000001293,negative,-0.8339684710226911
RE-MOL-0000075422,negative,-0.8504586275424814
RE-MOL-0000801341,negative,-0.09511416530158827
RE-MOL-0000009769,negative,-1.0731382594351757
RE-MOL-0000043950,negative,-0.8137317121340407
RE-MOL-0000017437,negative,-0.23500169645600996
RE-MOL-0000318902,negative,-0.19924146265345521
RE-MOL-0000402383,negative,-0.8051968225161747
RE-MOL-0000401010,negative,-0.4283554174540208
RE-MOL-0001086878,negative,-0.4967856172930229
RE-MOL-0000005036,negative,-0.07201503841314684
RE-MOL-0000005427,negative,-0.17692894730308176
RE-MOL-0000000603,negative,-2.1191405391013416
RE-MOL-0000024449,negative,-0.6857466455241348
RE-MOL-0000075422,negative,-0.47913345724818934
RE-MOL-0000017325,negative,-0.778719294267934
RE-MOL-0000377210,negative,-0.06509246688557832
RE-MOL-0000009769,negative,-0.11890857920140042
RE-MOL-0000123129,negative,-0.03149136387670869
RE-MOL-0000274994,negative,-0.49388882209358503
RE-MOL-0000043950,negative,-0.7280762199351118
RE-MOL-0001086878,negative,-1.0023564016539157
RE-MOL-0000239211,negative,-0.1194972707855392
RE-MOL-0000000470,negative,-0.5615282866180574
RE-MOL-0000054539,negative,-0.03472450531694585
RE-MOL-0000009406,negative,-0.009410514722542274
RE-MOL-0000005427,negative,-0.8148083498955889
RE-MOL-0000003872,negative,-0.20621496063018271
RE-MOL-0000046105,negative,-0.11577869403473866
RE-MOL-0000012857,negative,-0.1903649493672658
RE-MOL-0000024449,negative,-0.9291051304316391
RE-MOL-0000006951,negative,-0.19164230005304628
RE-MOL-0000264161,negative,-0.11840059118624444
RE-MOL-0000005036,negative,-0.3084508275571936
RE-MOL-0000024449,negative,-0.5914316005253862
RE-MOL-0000005427,negative,-0.02902261778339707
RE-MOL-0000017437,negative,-0.10674023781349425
RE-MOL-0000043950,negative,-0.6433864886710966
RE-MOL-0000001293,negative,-0.7899004517268391
RE-MOL-0000043950,negative,-0.8999416653965303
RE-MOL-0001086878,negative,-0.6788015161865371
RE-MOL-0000501401,negative,-0.7961498552310341
RE-MOL-0000017147,negative,-0.55023601524197
RE-MOL-0000575167,negative,-3.5936331326399893
RE-MOL-0000311663,negative,-0.04586570263260646
RE-MOL-0000024449,negative,-1.1316798806605832
RE-MOL-0000042933,negative,-0.013191297658671837
RE-MOL-0000000470,negative,-0.836542488164298
RE-MOL-0000012857,negative,-0.17074468503772203
RE-MOL-0000005427,negative,-0.0402535066647344
RE-MOL-0000043950,negative,-0.804379260474905
RE-MOL-0000311663,negative,-0.06068560676185049
RE-MOL-0000024449,negative,-1.001489630063586
RE-MOL-0000401010,negative,-0.8315931274954417
RE-MOL-0000006951,negative,-0.13383049097616967
RE-MOL-0000001940,negative,-0.0590314128912286
RE-MOL-0000377210,negative,-0.9788500691485086
RE-MOL-0000009769,negative,-1.5496876950497418
RE-MOL-0000046105,negative,-0.333726962379368
RE-MOL-0000585498,negative,-0.280144728995797
RE-MOL-0000123129,negative,-0.0671702614512095
RE-MOL-0000017147,negative,-0.6312687452687177
RE-MOL-0000377210,negative,-0.2702358165289876
RE-MOL-0000316629,negative,-0.31904882594255085
RE-MOL-0000046105,negative,-0.7539349166457089
RE-MOL-0000075422,negative,-0.5399213597084066
RE-MOL-0000327950,negative,-0.16474853196408326
RE-MOL-0000043950,negative,-0.5710892341096029
RE-MOL-0000005427,negative,-0.13481906822111597
RE-MOL-0000376867,negative,-0.7290907744602048
RE-MOL-0000000470,negative,-0.4546562751876405
RE-MOL-0000318902,negative,-0.22430314104261853
RE-MOL-0000048704,negative,-0.1846147571098955
RE-MOL-0000071515,negative,-0.2427916906378184
RE-MOL-0000075835,negative,-1.2905032544977415
RE-MOL-0000401010,negative,-0.4863912159618473
RE-MOL-0000017147,negative,-0.6585643459901023
RE-MOL-0000075835,negative,-1.800332554446542
RE-MOL-0000377210,negative,-0.260525145733488
RE-MOL-0001086878,negative,-0.9222538549049476
RE-MOL-0000318902,negative,-0.4681152405710456
RE-MOL-0000000470,negative,-0.5464897956022826
RE-MOL-0000264161,negative,-0.21439354098797242
RE-MOL-0000005036,negative,-0.22886084485745878
RE-MOL-0000402554,negative,-0.1844108000232173
RE-MOL-0000000470,negative,-0.647051688878558
RE-MOL-0000377210,negative,-0.532440877731579
RE-MOL-0000327950,negative,-0.2057563315288413
RE-MOL-0000575640,negative,-0.06599831818455296
RE-MOL-0000327950,negative,-0.2631198159083776
RE-MOL-0000402554,negative,-0.06883381909414035
RE-MOL-0000311663,negative,-0.00330993748368048
RE-MOL-0000046105,negative,-0.1846147571098955
RE-MOL-0000043950,negative,-0.6688488113957949
RE-MOL-0000042933,negative,-0.11841656539091379
RE-MOL-0000031671,negative,-0.5770600366637567
RE-MOL-0000046105,negative,-0.28194048089683743
RE-MOL-0000017147,negative,-0.5644601570898595
RE-MOL-0000009357,negative,-0.25707282855745184
RE-MOL-0000000470,negative,-0.2508793999639708
RE-MOL-0000006951,negative,-0.1819537776611303
RE-MOL-0000054539,negative,-0.10093551933642013
RE-MOL-0000322518,negative,-0.23089112195427608
RE-MOL-0000017437,negative,-0.19630344067340685
RE-MOL-0000043950,negative,-0.715229094628011
RE-MOL-0000002081,negative,-2.8141689676190644
RE-MOL-0000011320,negative,-0.24467073745011775
RE-MOL-0000123129,negative,-0.7211626190907305
RE-MOL-0000017325,negative,-0.57199915126421
RE-MOL-0000000603,negative,-0.09067380698533235
RE-MOL-0000017147,negative,-0.4587658963614177
RE-MOL-0000001940,negative,-0.012594203494477832
RE-MOL-0001086878,negative,-0.44539346774254224
RE-MOL-0000006951,negative,-0.5680916849786329
RE-MOL-0000011320,negative,-0.0573791135469407
RE-MOL-0000075835,negative,-0.9651971821726513
RE-MOL-0000009769,negative,-1.3816335282259204
RE-MOL-0000075835,negative,-0.5580737935885699
RE-MOL-0000017147,negative,-0.4721121353672572
RE-MOL-0000024449,negative,-0.23857174094146683
RE-MOL-0000347465,negative,-0.21728279845173495
RE-MOL-0000208410,negative,-0.07797871173690323
RE-MOL-0000401765,negative,-0.4041748004207508
RE-MOL-0000501401,negative,-1.1091906848512831
RE-MOL-0000017835,negative,-0.11902716315940924
RE-MOL-0000000470,negative,-0.4691621558009903
RE-MOL-0000075835,negative,-0.44377484489655
RE-MOL-0000448861,negative,-0.0641871840031286
RE-MOL-0000009769,negative,-1.2723530845702893
RE-MOL-0001086878,negative,-0.0740248037375406
RE-MOL-0000048704,negative,-0.4041450177669651
RE-MOL-0000377210,negative,-0.379349783958915
RE-MOL-0000311663,negative,-0.14495376702304377
RE-MOL-0000311663,negative,-0.11137034400662867
RE-MOL-0000327950,negative,-0.4235571943484024
RE-MOL-0000011320,negative,-0.04303880857610212
RE-MOL-0000017147,negative,-0.29210702871612143
RE-MOL-0000316629,negative,-0.6279434307333396
RE-MOL-0000377210,negative,-0.31781506910013524
RE-MOL-0000401010,negative,-0.44220586315780686
RE-MOL-0000316629,negative,-0.7328880539829127
RE-MOL-0000006419,negative,-0.378928737828796
RE-MOL-0000043950,negative,-1.0297105791838619
RE-MOL-0000046105,negative,-0.5291060518858114
RE-MOL-0000192053,negative,-0.7566136369772577
RE-MOL-0000123129,negative,-0.005335771446824926
RE-MOL-0000213627,negative,-1.7505716497444523
RE-MOL-0000005427,negative,-0.11640412808813258
RE-MOL-0000046105,negative,-0.035957714039156034
RE-MOL-0000016073,negative,-0.11918384868136388
RE-MOL-0000024449,negative,-0.58297871687539
