id1,id2,score
RE-MOL-0000046105,negative,10.2216
RE-MOL-0000001940,negative,12.82916
RE-MOL-0000017437,negative,10.4816
RE-MOL-0000017835,negative,0.2391644
RE-MOL-0000192053,negative,24.2116
RE-MOL-0000007863,negative,10.31916
RE-MOL-0000075422,negative,16.16916
RE-MOL-0000046105,negative,17.9416
RE-MOL-0000017325,negative,33.0516
RE-MOL-0000801341,negative,8.270184
RE-MOL-0000001940,negative,12.65916
RE-MOL-0000004846,negative,11.23316
RE-MOL-0000192053,negative,42.1716
RE-MOL-0000001293,negative,43.9016
RE-MOL-0000075422,negative,44.53916
RE-MOL-0000801341,negative,6.380184
RE-MOL-0000009769,negative,52.4716
RE-MOL-0000043950,negative,43.10916
RE-MOL-0000017437,negative,15.0316
RE-MOL-0000318902,negative,12.89916
RE-MOL-0000402383,negative,42.7716
RE-MOL-0000401010,negative,25.68916
RE-MOL-0001086878,negative,29.1316
RE-MOL-0000005036,negative,4.869164
RE-MOL-0000005427,negative,11.5416
RE-MOL-0000000603,negative,76.9816
RE-MOL-0000024449,negative,37.8316
RE-MOL-0000075422,negative,28.25916
RE-MOL-0000017325,negative,41.7116
RE-MOL-0000377210,negative,4.411595
RE-MOL-0000009769,negative,7.911595
RE-MOL-0000123129,negative,2.159164
RE-MOL-0000274994,negative,28.989160000000002
RE-MOL-0000043950,negative,39.62916
RE-MOL-0001086878,negative,50.0816
RE-MOL-0000239211,negative,7.949164
RE-MOL-0000000470,negative,32.2416
RE-MOL-0000054539,negative,2.378184
RE-MOL-0000009406,negative,0.6501644
RE-MOL-0000005427,negative,43.1516
RE-MOL-0000003872,negative,13.31916
RE-MOL-0000046105,negative,7.711595
RE-MOL-0000012857,negative,12.3616
RE-MOL-0000024449,negative,47.4816
RE-MOL-0000006951,negative,12.43916
RE-MOL-0000264161,negative,7.879164
RE-MOL-0000005036,negative,19.24916
RE-MOL-0000024449,negative,33.6316
RE-MOL-0000005427,negative,1.991595
RE-MOL-0000017437,negative,7.131595
RE-MOL-0000043950,negative,35.97916
RE-MOL-0000001293,negative,42.1616
RE-MOL-0000043950,negative,46.40916
RE-MOL-0001086878,negative,37.5316
RE-MOL-0000501401,negative,42.4116
RE-MOL-0000017147,negative,31.70916
RE-MOL-0000575167,negative,91.7166
RE-MOL-0000311663,negative,3.129164
RE-MOL-0000024449,negative,54.3616
RE-MOL-0000042933,negative,0.9101836
RE-MOL-0000000470,negative,44.0016
RE-MOL-0000012857,negative,11.1616
RE-MOL-0000005427,negative,2.751595
RE-MOL-0000043950,negative,42.73916
RE-MOL-0000311663,negative,4.119164
RE-MOL-0000024449,negative,50.0516
RE-MOL-0000401010,negative,43.80916
RE-MOL-0000006951,negative,8.859164
RE-MOL-0000001940,negative,4.009164
RE-MOL-0000377210,negative,49.2616
RE-MOL-0000009769,negative,65.8416
RE-MOL-0000046105,negative,20.6516
RE-MOL-0000585498,negative,17.64916
RE-MOL-0000123129,negative,4.549164
RE-MOL-0000017147,negative,35.43916
RE-MOL-0000377210,negative,17.0816
RE-MOL-0000316629,negative,19.84018
RE-MOL-0000046105,negative,40.7016
RE-MOL-0000075422,negative,31.21916
RE-MOL-0000327950,negative,10.7916
RE-MOL-0000043950,negative,32.68916
RE-MOL-0000005427,negative,8.921595
RE-MOL-0000376867,negative,39.6716
RE-MOL-0000000470,negative,27.0316
RE-MOL-0000318902,negative,14.39916
RE-MOL-0000048704,negative,12.0116
RE-MOL-0000071515,negative,15.48916
RE-MOL-0000075835,negative,59.11916
