id1,id2,score
RE-MOL-0000801341,negative,68.8216
RE-MOL-0000001940,negative,-4.428405
RE-MOL-0000061053,negative,1.711595
RE-MOL-0000004057,negative,2.891595
RE-MOL-0000376867,negative,15.0216
RE-MOL-0000239211,negative,0.1815953
RE-MOL-0000585498,negative,98.1516
RE-MOL-0000000470,negative,36.4716
RE-MOL-0000024449,negative,30.9216
RE-MOL-0000585498,negative,97.9116
RE-MOL-0000376867,negative,97.0516
RE-MOL-0000017437,negative,-3.628405
RE-MOL-0000075422,negative,62.1716
RE-MOL-0000006951,negative,97.0916
RE-MOL-0000327950,negative,5.671595
RE-MOL-0000274994,negative,-9.978405
RE-MOL-0000007863,negative,33.4816
RE-MOL-0000075835,negative,97.4816
RE-MOL-0000192053,negative,10.0116
RE-MOL-0000347465,negative,1.901595
RE-MOL-0000071515,negative,-4.328405
RE-MOL-0000327950,negative,-2.518405
RE-MOL-0000043950,negative,75.1416
RE-MOL-0000239211,negative,18.0916
RE-MOL-0000017325,negative,35.7316
RE-MOL-0000021716,negative,64.6516
RE-MOL-0000002081,negative,60.9316
RE-MOL-0000071515,negative,-5.038405
RE-MOL-0000021716,negative,97.1616
RE-MOL-0000043950,negative,67.0816
RE-MOL-0000000470,negative,47.0016
RE-MOL-0000043950,negative,70.1916
RE-MOL-0000402554,negative,-3.468405
RE-MOL-0000402554,negative,8.911595
RE-MOL-0000239211,negative,2.311595
RE-MOL-0000061053,negative,19.1916
RE-MOL-0000230359,negative,-10.3384
RE-MOL-0000075835,negative,98.3716
RE-MOL-0000001940,negative,3.821595
RE-MOL-0000000603,negative,2.981595
RE-MOL-0000012857,negative,-7.968405
RE-MOL-0000055969,negative,20.0266
RE-MOL-0000213627,negative,97.2316
RE-MOL-0000327950,negative,0.17159529999999998
RE-MOL-0000043950,negative,73.1616
RE-MOL-0000046105,negative,28.5116
